,gene,gencodeId,tissue,age,gender,TPMs
0,HDAC3,ENSG00000171720.9,Liver,20-29,male,"[30.35, 34.39, 35.33, 60.82, 49.85]"
1,HDAC3,ENSG00000171720.9,Liver,20-29,female,"[23.36, 46.49, 35.33]"
2,HDAC3,ENSG00000171720.9,Liver,30-39,male,"[33.26, 25.32, 26.83, 31.16, 34.2, 38.31, 36.99, 31.17, 23.72, 12.85, 33.9, 42.24, 34.78, 39.8]"
3,HDAC3,ENSG00000171720.9,Liver,30-39,female,"[33.9, 34.2, 44.93, 25.19, 27.94]"
4,HDAC3,ENSG00000171720.9,Liver,40-49,male,"[29.54, 31.14, 36.18, 37.24, 29.6, 31.88, 30.95, 25.21, 33.93, 36.94, 28.86, 28.8, 20.89, 36.34, 21.89, 34.69, 28.86, 34.69, 24.56, 32.01, 24.91, 54.15, 26.65, 24.41, 30.22, 37.55]"
5,HDAC3,ENSG00000171720.9,Liver,40-49,female,"[45.29, 26.77, 36.76, 25.23, 32.54, 35.3, 35.3, 25.99, 25.9, 29.81, 35.93, 35.3, 35.3]"
6,HDAC3,ENSG00000171720.9,Liver,50-59,male,"[29.93, 38.24, 30.03, 29.03, 29.03, 30.34, 24.77, 24.77, 19.78, 32.37, 28.1, 84.78, 34.2, 31.65, 20.01, 34.86, 17.85, 29.11, 25.17, 35.83, 34.63, 29.85, 29.0, 30.37, 30.37, 32.08, 21.95, 26.68, 52.1, 24.07, 30.81, 39.32, 28.94, 32.85, 13.38, 29.98, 27.08, 33.65, 26.91, 38.77, 24.52, 27.87, 27.26, 47.33, 25.81, 22.3, 35.03, 33.9, 30.37, 30.37, 30.58, 26.13, 29.99, 36.64, 36.54, 34.87, 20.0, 32.93, 32.68, 25.16, 28.47, 36.41, 34.98, 32.35, 41.22, 29.32]"
7,HDAC3,ENSG00000171720.9,Liver,50-59,female,"[21.61, 38.78, 28.94, 26.84, 29.03, 29.03, 46.51, 30.98, 24.1, 32.85, 38.19, 26.81, 33.9, 34.2, 32.75, 34.95, 34.13, 35.87, 43.04, 40.18, 29.58, 29.29, 34.25, 33.21, 24.77, 24.77, 31.04]"
8,HDAC3,ENSG00000171720.9,Liver,60-69,male,"[30.56, 32.94, 38.43, 48.4, 36.43, 27.49, 27.83, 26.86, 10.4, 29.15, 39.67, 28.88, 27.46, 32.47, 23.75, 34.52, 18.12, 20.02, 28.43, 26.32, 32.49, 30.92, 26.97, 48.84, 28.13, 26.8, 35.23, 25.79, 35.33, 27.72, 28.94, 40.17, 32.12, 32.85, 26.1, 30.99, 24.16, 32.18, 24.54, 25.18, 31.12, 33.74, 28.86, 24.04, 17.3, 32.51, 44.84, 22.07, 21.65, 36.56, 34.69, 40.3, 28.86, 32.6, 33.62, 34.69, 33.45, 28.05, 31.3, 35.53]"
9,HDAC3,ENSG00000171720.9,Liver,60-69,female,"[17.36, 30.28, 19.97, 30.87, 25.34, 28.94, 22.35, 28.14, 21.1, 34.68, 31.47, 32.85, 32.41, 35.82, 30.47, 29.52, 30.59, 26.04, 38.33, 31.43, 30.11, 35.33, 38.22, 30.0]"
10,HDAC3,ENSG00000171720.9,Liver,70-79,male,"[36.59, 29.18, 38.54]"
11,HDAC3,ENSG00000171720.9,Liver,70-79,female,"[39.98, 32.02]"
