,gene,gencodeId,tissue,age,gender,TPMs
0,TP63,ENSG00000073282.12,Heart_Left_Ventricle,20-29,male,"[0.06319, 0.1521, 0.1985, 0.1048, 0.1108, 0.1079, 0.5319, 0.0921, 0.1874, 0.02772, 0.1118, 0.09619]"
1,TP63,ENSG00000073282.12,Heart_Left_Ventricle,20-29,female,"[0.1261, 0.08812, 0.0951, 0.2323, 0.1048, 0.136, 0.1079, 0.1827, 0.1097, 0.3095, 0.1082, 0.3095, 0.1097, 0.1105]"
2,TP63,ENSG00000073282.12,Heart_Left_Ventricle,30-39,male,"[0.2437, 0.1007, 0.1447, 0.2667, 0.1938, 0.1168, 0.2417, 0.1007, 0.2096, 0.6574, 0.1417, 0.142, 0.1417, 0.03966, 0.2934, 0.1079, 0.2468, 0.2096, 0.3053, 0.01824, 0.2339]"
3,TP63,ENSG00000073282.12,Heart_Left_Ventricle,30-39,female,"[0.1169, 0.1259, 0.179, 0.09805, 0.6295, 0.05349, 0.1079, 0.06606, 0.3095, 0.3095, 0.1007]"
4,TP63,ENSG00000073282.12,Heart_Left_Ventricle,40-49,male,"[0.05558, 0.1007, 0.1792, 0.1332, 0.07469, 0.2431, 0.2431, 0.1746, 0.069, 0.1007, 0.1353, 0.1057, 0.1992, 0.4537, 0.2392, 0.3361, 0.2143, 0.2157, 0.2208, 0.06998, 0.07885, 0.1417, 0.07843, 0.1417, 0.1717, 0.07818, 0.08145, 0.3966, 0.05323, 0.3361, 0.04913, 0.0468, 0.1182, 0.1523, 0.3201, 0.0542, 0.1897, 0.04979, 0.1048, 0.0708, 0.1026, 0.05695, 0.2157, 0.09273, 0.1404, 0.2795, 0.08376, 0.1971, 0.1064, 0.1523, 0.06509, 0.1565, 0.2431, 0.2431]"
5,TP63,ENSG00000073282.12,Heart_Left_Ventricle,40-49,female,"[0.07364, 0.1014, 0.495, 0.09147, 0.1143, 0.3351, 0.1048, 0.3658, 0.0741, 0.2505, 0.02043, 0.1565, 0.1089, 0.07011, 0.08092, 0.1007, 0.1182, 0.285, 0.02795, 0.2178, 0.2601, 0.1842, 0.06554]"
6,TP63,ENSG00000073282.12,Heart_Left_Ventricle,50-59,male,"[0.1141, 0.2911, 0.06115, 0.2159, 0.2325, 0.2853, 0.4127, 0.1229, 0.1229, 0.1228, 0.1228, 0.05855, 0.2255, 0.3617, 0.1047, 0.09799, 0.3802, 0.446, 0.2066, 0.05861, 0.04883, 0.1172, 0.1229, 0.1229, 0.1051, 0.1504, 0.2171, 0.1638, 0.1382, 0.3441, 0.0627, 0.4385, 0.165, 0.1317, 0.1328, 0.3361, 0.1316, 0.1316, 0.1508, 0.09052, 0.1374, 0.2157, 0.1765, 0.05552, 0.3139, 0.2886, 0.3918, 0.1584, 0.06486, 0.06311, 0.06223, 1.28, 0.3655, 0.1228, 0.1228, 0.05915, 0.09406, 0.09541, 0.1701, 0.04783, 0.2326, 0.1062, 0.06987, 0.1753, 0.06675, 0.1322, 0.1911, 0.1367, 0.1599, 0.08583, 0.3361, 0.1834, 0.1314, 0.1316, 0.1316, 0.1182, 0.5863, 0.1918, 0.07316, 0.209, 0.03069, 0.1186, 0.06581, 0.07547, 0.08481, 0.318, 0.1279, 0.08976, 0.1752, 0.05448, 0.4789, 0.2228, 0.1876, 0.2157, 0.1551, 0.2263, 0.2584, 0.2584, 0.1666, 0.2504, 0.1862, 0.07793, 0.1629, 0.1136, 0.2061, 0.1008, 0.06422, 0.08776, 0.1461, 0.08295, 0.1636, 0.15, 0.1697, 0.1222, 0.07475, 0.1565, 0.2584, 0.2584, 0.05949, 0.2849]"
7,TP63,ENSG00000073282.12,Heart_Left_Ventricle,50-59,female,"[0.2546, 0.1111, 0.4176, 0.3244, 0.2714, 0.01592, 0.1365, 0.4523, 0.1408, 0.1347, 0.5151, 0.1196, 0.2488, 0.03693, 0.06034, 0.5595, 0.2007, 0.1099, 0.0838, 0.04401, 0.2447, 0.1611, 0.1565, 0.101, 0.1577, 0.141, 0.1479, 0.04902, 0.09681, 0.07363, 0.0689, 0.1097, 0.2158, 0.1725, 0.1273, 0.2753, 0.2421, 0.1182, 0.209, 0.1049, 0.132, 0.1691, 0.1097, 0.2561, 0.6377, 0.1199, 0.1141, 0.2315, 0.2287]"
8,TP63,ENSG00000073282.12,Heart_Left_Ventricle,60-69,male,"[0.3002, 0.1141, 0.1088, 0.1663, 0.2367, 0.1007, 0.3963, 0.1103, 0.1211, 0.1383, 0.1779, 0.2698, 0.194, 0.1922, 0.1922, 0.1808, 0.201, 0.1558, 0.1513, 0.314, 0.24, 0.1956, 0.07171, 0.1623, 0.00829, 0.192, 0.1285, 0.08877, 0.4426, 0.06529, 0.1007, 0.09729, 0.05495, 0.09238, 0.1255, 0.1255, 0.2096, 0.07177, 0.05362, 0.3161, 0.3433, 0.1512, 0.1763, 0.1104, 0.1104, 0.3437, 0.07913, 0.189, 0.1264, 0.2023, 0.1882, 0.135, 0.3831, 0.1646, 0.03366, 0.3055, 0.6101, 0.2037, 0.289, 0.2407, 0.2181, 0.1616, 0.3767, 0.1329, 0.1438, 0.09835, 0.1055, 0.3799, 0.1677, 0.3077, 0.09674, 0.1822, 0.1895, 0.2173, 0.04328, 0.1298, 0.05474, 0.3002, 0.1243, 0.1117, 0.1271, 0.04214, 0.1433, 0.173, 0.124, 0.04069, 0.321, 0.1204, 0.1533, 0.07969, 0.3727, 0.2662, 0.0642, 0.12, 0.1959, 0.1523, 0.209, 0.06811, 0.2534, 0.0769, 0.1603, 0.2096, 0.1255, 0.1255, 0.2165, 0.2399, 0.1137, 0.1523, 0.1398, 0.1398, 0.1724, 0.05896, 0.07679]"
9,TP63,ENSG00000073282.12,Heart_Left_Ventricle,60-69,female,"[0.1194, 0.08184, 0.1922, 0.1922, 0.1934, 0.1019, 0.1193, 0.5309, 0.08503, 0.09781, 0.2501, 0.1385, 0.2806, 0.1716, 0.07176, 0.2482, 0.0776, 0.05939, 0.09249, 0.121, 0.1687, 0.2829, 0.08356, 0.1398, 0.1398, 0.1585, 0.6458, 0.1604, 0.05491, 0.1949, 0.2646, 0.2463, 0.01102, 0.3035, 0.06923, 0.1713, 0.06935, 0.08873, 0.09113, 0.0541, 0.3666, 0.1341, 0.06051, 0.08033, 0.1007, 0.209, 0.2088, 0.1631, 0.1141, 0.1249, 0.1104, 0.1104]"
